7.6,Movie,Original,R+ - Mild Nudity,Dementia; Drama; Romance; Fantasy; Shoujo; Shoujo Ai,J.C.Staff
8.33,OVA,Unknown,G - All Ages,Drama; Kids,
4.6,ONA,Original,PG-13 - Teens 13 or older,Action; Supernatural; Seinen,Gonzo
6.32,Movie,Novel,PG-13 - Teens 13 or older,Action; Drama; Military; Sci-Fi; Shounen; Space,Magic Bus
5.47,Movie,Unknown,PG - Children,Comedy; Fantasy; Kids,
5.38,OVA,Manga,Rx - Hentai,Hentai,
6.77,TV,Unknown,G - All Ages,Adventure; Fantasy,
6,Special,Novel,G - All Ages,Police; Kids,
7.77,Special,Manga,PG-13 - Teens 13 or older,Comedy; Demons; Supernatural; School; Shounen,Doga Kobo
6.79,Movie,Unknown,PG-13 - Teens 13 or older,Action; Drama; Mecha; Military; Sci-Fi; Space,Sunrise
5.81,TV,Other,PG-13 - Teens 13 or older,Magic,Gainax
7.53,OVA,Manga,PG-13 - Teens 13 or older,Police; Comedy; Mystery; Shounen,TMS Entertainment
7.22,OVA,Manga,Rx - Hentai,Hentai; School,
5,ONA,Book,PG - Children,Horror; Supernatural,
6.06,Music,Music,PG-13 - Teens 13 or older,Music; Psychological; School,
6.88,TV,Manga,PG-13 - Teens 13 or older,Adventure; Comedy; Magic; Romance; School,A.C.G.T.
6.23,Movie,Unknown,G - All Ages,Adventure; Kids; Supernatural,
6.33,OVA,Original,Rx - Hentai,Hentai,
7.42,OVA,Original,PG-13 - Teens 13 or older,Comedy,Gainax
8.2,Special,Manga,PG-13 - Teens 13 or older,Comedy; Drama; Shounen; Sports,Madhouse
7.08,TV,Light novel,PG-13 - Teens 13 or older,Game; Comedy; Romance; Ecchi; School,Project No.9
6.94,TV,Original,PG-13 - Teens 13 or older,Comedy; Harem; Romance; Sci-Fi; Shounen,AIC
8.65,TV,Novel,R - 17+ (violence & profanity),Mystery; Comedy; Psychological; Romance,Madhouse
5.72,OVA,Unknown,R - 17+ (violence & profanity),Action; Drama; Samurai,
5.15,Movie,Unknown,G - All Ages,,
5.84,OVA,Original,Rx - Hentai,Hentai; Historical,
7.71,TV,Light novel,R - 17+ (violence & profanity),Action; Harem; Comedy; Supernatural; Magic; Ecchi,Studio Deen
5.86,OVA,Manga,R+ - Mild Nudity,Action; Police,J.C.Staff
5.71,Movie,Original,PG-13 - Teens 13 or older,Action; Police; Mecha; Sci-Fi,
7.13,TV,Manga,PG-13 - Teens 13 or older,Slice of Life; Drama; Romance; Shoujo,Studio Comet
6.08,Movie,Other,PG-13 - Teens 13 or older,Horror,Studio Pierrot
7.91,Special,Manga,PG-13 - Teens 13 or older,Slice of Life; Comedy; Fantasy,Kyoto Animation
0,TV,Manga,None,Action; Adventure; Fantasy; Shounen; Super Power,
6.55,TV,Visual novel,R+ - Mild Nudity,Action; Fantasy; Magic; Comedy; Drama,Front Line
5.99,TV,Web manga,R - 17+ (violence & profanity),Psychological; School,Haoliners Animation League
5.93,TV,Unknown,G - All Ages,Kids,OLM
3.4,ONA,Original,G - All Ages,Comedy,DLE
6.75,TV,Book,G - All Ages,Adventure; Fantasy; Shoujo,
5.3,ONA,Unknown,PG - Children,Kids,
6.58,Special,Original,G - All Ages,Comedy,Kyoto Animation
8.03,Movie,Original,PG-13 - Teens 13 or older,Action; Mecha; Military; Music; Romance; Sci-Fi; Space,Satelight; 8bit
7.16,OVA,Original,PG-13 - Teens 13 or older,Action; Fantasy; Magic; Super Power,Kyoto Animation
5.42,Special,Web manga,PG-13 - Teens 13 or older,Comedy; Parody; Ecchi; Fantasy,Gathering
7.61,Special,Game,PG - Children,Action; Adventure; Comedy; Kids; Fantasy,OLM
7.32,TV,Manga,PG-13 - Teens 13 or older,Harem; Comedy; Romance,AIC
5.56,OVA,Unknown,PG - Children,Kids; Magic,
5.82,OVA,Manga,None,Parody; Shoujo,Madhouse
4.06,Movie,Unknown,G - All Ages,Dementia,
6.78,Movie,Light novel,PG-13 - Teens 13 or older,Action; Game; Sci-Fi; Romance; School,Sunrise
6.66,OVA,4-koma manga,PG-13 - Teens 13 or older,Comedy; Music; Slice of Life,Gathering
5.72,Movie,Original,G - All Ages,Historical,
6.28,Movie,Original,G - All Ages,Historical,Studio Ghibli
6.37,OVA,Unknown,PG-13 - Teens 13 or older,Action; Mecha,Madhouse
6.68,OVA,Manga,R - 17+ (violence & profanity),Sci-Fi; Horror; Psychological; School,J.C.Staff
5.2,Movie,Unknown,G - All Ages,Adventure; Romance; Historical,
6.8,OVA,Visual novel,Rx - Hentai,Hentai,Imagin
6.23,Special,Unknown,PG-13 - Teens 13 or older,Music; Drama,Satelight
4.45,Movie,Unknown,G - All Ages,Dementia,
6.26,TV,Unknown,G - All Ages,Action; Adventure; Sci-Fi,Tatsunoko Production
5.73,TV,Unknown,PG - Children,Kids,
6.67,TV,Game,PG-13 - Teens 13 or older,Adventure; Fantasy; Sci-Fi; Shounen,Studio Deen
6.74,TV,Game,PG-13 - Teens 13 or older,Action; Military; Sci-Fi; Adventure,Production I.G
6.05,OVA,Unknown,PG - Children,Sci-Fi; Harem; Drama; Magic; Romance; Fantasy; Shoujo,
0,Movie,Original,None,,Picona
6.81,Movie,Original,PG-13 - Teens 13 or older,Adventure; Comedy; Mecha; Sci-Fi,Production I.G
7.03,TV,Original,R - 17+ (violence & profanity),Action; Sci-Fi,Gonzo
4.33,Movie,Original,G - All Ages,Military; Comedy; Dementia,
7.2,TV,Light novel,PG-13 - Teens 13 or older,Sci-Fi; Comedy; Parody,Xebec
3.6,Music,Original,G - All Ages,Music; Kids,
6.02,TV,Light novel,PG-13 - Teens 13 or older,Adventure; Comedy; Fantasy; Shounen,Gonzo
7.5,Movie,Unknown,PG-13 - Teens 13 or older,Action; Space; Comedy; Romance; School; Sci-Fi; Shounen,AIC
6.34,Special,Manga,G - All Ages,Comedy,Studio Pierrot
5.86,Special,Unknown,PG-13 - Teens 13 or older,Drama; Sports,Production I.G
5.95,Movie,Unknown,G - All Ages,Adventure; Super Power; Demons; Supernatural,Toei Animation
7.02,OVA,Visual novel,Rx - Hentai,Hentai,
7.2,Music,Music,PG-13 - Teens 13 or older,Music,Sunrise
5.45,Special,Unknown,G - All Ages,Action; Mecha; Music; Parody; Sci-Fi,
4.56,Movie,Unknown,None,Action; Adventure; Mecha; Sci-Fi; Shounen,
5.63,OVA,Unknown,R+ - Mild Nudity,Comedy; Drama; Seinen,
3.77,ONA,Original,G - All Ages,Comedy; Parody,
6.21,Movie,Unknown,PG - Children,Historical,
5.17,Music,Music,PG-13 - Teens 13 or older,Music,
6.43,Movie,Unknown,G - All Ages,Drama,
6.43,OVA,Visual novel,Rx - Hentai,Hentai,
5.46,TV,Original,None,Comedy,Kachidoki Studio
7.28,TV,Light novel,PG-13 - Teens 13 or older,Drama; Fantasy; Music; Romance; School,Diomedea
5.02,Music,Music,G - All Ages,Music; Kids,
5.57,Music,Music,G - All Ages,Music; Kids,
6.95,OVA,Manga,PG-13 - Teens 13 or older,Drama; Historical,Madhouse
0,TV,Original,None,Music; Slice of Life,Studio Deen
6.98,TV,Manga,PG-13 - Teens 13 or older,Slice of Life; Comedy; Shounen,Tezuka Productions
4.82,OVA,Unknown,Rx - Hentai,Hentai; Historical,
0,TV,Game,None,Music; School; Shoujo,David Production
0,TV,Light novel,None,Fantasy; Harem,EMT²
7.42,Movie,Unknown,PG-13 - Teens 13 or older,Comedy; Romance; Drama,
6,TV,Other,R - 17+ (violence & profanity),Action; Sci-Fi,Madhouse
3.39,Special,Original,G - All Ages,Drama,
6.3,OVA,Unknown,R+ - Mild Nudity,Action; Martial Arts; Samurai; Historical; Seinen,
7.12,Movie,Manga,G - All Ages,Action; Adventure; Comedy; Seinen,Shin-Ei Animation
6.94,TV,Unknown,PG - Children,Fantasy; Kids,
4.17,ONA,Original,G - All Ages,Music; Slice of Life,
6.3,TV,Manga,R+ - Mild Nudity,Action; Comedy; Ecchi; Samurai,Hoods Entertainment
5.41,OVA,Manga,R+ - Mild Nudity,Ecchi; Yuri,AIC Plus+
0,Movie,Manga,PG-13 - Teens 13 or older,Action; Adventure; Comedy; Fantasy; Martial Arts; Shounen; Super Power,Toei Animation
6.77,OVA,Manga,PG-13 - Teens 13 or older,Sports; School; Shounen,MAPPA
7.62,OVA,Manga,Rx - Hentai,Hentai,
4.96,Special,Unknown,G - All Ages,Historical,Studio Ghibli
7.38,TV,Manga,G - All Ages,Adventure; Comedy; Magic; Fantasy; Shounen,Nippon Animation
6.11,Movie,Original,PG-13 - Teens 13 or older,Drama,
6.85,Special,Unknown,PG-13 - Teens 13 or older,Adventure; Drama; Sci-Fi,Minami Machi Bugyousho
3.9,ONA,Novel,PG-13 - Teens 13 or older,Action; Comedy; Parody; Martial Arts,
6.66,OVA,Visual novel,Rx - Hentai,Hentai,
0,TV,4-koma manga,PG-13 - Teens 13 or older,Comedy; Slice of Life,Gathering
5.77,Music,Music,G - All Ages,Slice of Life; Music,OLM
5.64,Movie,Unknown,PG - Children,Kids; Adventure; Comedy; Super Power,Shin-Ei Animation
5.92,TV,Original,G - All Ages,Kids; Adventure; Fantasy; Historical; Sci-Fi,Tatsunoko Production
5.6,Movie,Original,G - All Ages,Historical; Fantasy,
7.4,TV,Manga,PG-13 - Teens 13 or older,Slice of Life; Comedy; Seinen,Gainax
6.47,TV,Unknown,PG - Children,Adventure; Comedy,
4.43,Movie,Original,G - All Ages,Dementia,
6,TV,Manga,PG - Children,Comedy; Sci-Fi,Studio Pierrot; Studio Gallop
6.4,Movie,Unknown,G - All Ages,Fantasy; Kids,
5.35,Special,Manga,G - All Ages,Comedy,Brain&#039;s Base
5.89,Movie,Original,G - All Ages,Drama,
6.9,TV,Light novel,R+ - Mild Nudity,Action; Adventure; Fantasy,Manglobe
5.85,OVA,Unknown,PG-13 - Teens 13 or older,Comedy; Historical; Sci-Fi,
5.55,Special,Original,PG - Children,Magic,Studio Pierrot
5.14,Special,Original,G - All Ages,Comedy; School,
6.41,TV,Original,PG-13 - Teens 13 or older,Action; Mecha; Sci-Fi,Toei Animation
6.46,TV,Unknown,G - All Ages,Magic; Fantasy; School; Shoujo,Toei Animation
5.11,Music,Music,G - All Ages,Music; Kids,
6.14,OVA,Manga,PG-13 - Teens 13 or older,Comedy; Sci-Fi; Slice of Life,Daume
5.84,Music,Music,G - All Ages,Music,
7.59,TV,Manga,PG-13 - Teens 13 or older,Slice of Life; Comedy; Shounen,Diomedea
6.97,TV,Unknown,G - All Ages,Adventure; Comedy; Mecha,Sunrise
6.26,OVA,Unknown,Rx - Hentai,Action; Adventure; Comedy; Fantasy; Hentai; Magic; Supernatural,
0,ONA,Novel,PG-13 - Teens 13 or older,Adventure; Comedy; Historical; Drama; Romance; Shoujo,Wawayu Animation
4.33,TV,Original,G - All Ages,Sci-Fi; Comedy; Kids,10Gauge
4.83,ONA,Unknown,G - All Ages,Slice of Life,Kachidoki Studio
6.21,OVA,Game,PG-13 - Teens 13 or older,Comedy; Fantasy; Magic; School,AIC Plus+
7.26,TV,Original,PG-13 - Teens 13 or older,Action; Drama; Magic,Seven Arcs Pictures
5.9,TV,Novel,R - 17+ (violence & profanity),Action; Martial Arts; Historical; Drama,Seven Arcs Pictures
6.55,ONA,Game,G - All Ages,Action,Marza Animation Planet
6.18,OVA,Original,Rx - Hentai,Hentai,
7.89,TV,Manga,PG-13 - Teens 13 or older,Mystery; Historical; Drama; Samurai; Seinen,Manglobe
7.41,Music,Music,PG-13 - Teens 13 or older,Music,Sunrise
7.09,Music,Unknown,G - All Ages,Music,
6.3,TV,Manga,PG-13 - Teens 13 or older,Comedy; Demons; Fantasy; Horror; Shounen; Supernatural,Toei Animation
6.7,OVA,Unknown,PG-13 - Teens 13 or older,Action; Adventure; Mystery; Comedy; Seinen,TMS Entertainment
7.13,ONA,Web manga,PG-13 - Teens 13 or older,Action; Comedy; Supernatural; Magic; Shounen Ai,Haoliners Animation League
5.43,Movie,Unknown,G - All Ages,Sports,
6.75,TV,Unknown,PG-13 - Teens 13 or older,Adventure; Mecha; Military; Sci-Fi; Shounen,A.C.G.T.
4.72,Movie,Original,G - All Ages,Dementia,
5.71,Movie,Original,G - All Ages,Comedy; Samurai,
6.93,TV,Manga,PG-13 - Teens 13 or older,Comedy; Harem; Romance; Slice of Life,Studio Hibari
7.38,Special,Manga,PG-13 - Teens 13 or older,Action; Comedy; Samurai,Studio Gallop; Studio Deen
5.27,Movie,Unknown,PG - Children,Comedy; Fantasy; Kids,
4.23,Special,Original,G - All Ages,Music,
4.89,Movie,Picture book,G - All Ages,Kids,
6.22,Movie,Unknown,PG-13 - Teens 13 or older,Military; Drama,Toei Animation; Studio World
6.66,TV,Novel,PG-13 - Teens 13 or older,Music; Slice of Life; Shoujo,Zexcs
4.41,OVA,Manga,R+ - Mild Nudity,Action; Seinen,J.C.Staff
6.97,Special,Unknown,PG-13 - Teens 13 or older,Action; Comedy; Sports; Shounen,Production I.G
7.02,TV,Original,PG-13 - Teens 13 or older,Sci-Fi; Space; Drama; Mecha,Sunrise
7.15,Special,Web manga,PG-13 - Teens 13 or older,Action; Comedy; Fantasy; Shounen,Ordet; LIDENFILMS
6.56,OVA,Light novel,R+ - Mild Nudity,Ecchi; Harem; Seinen,Studio Comet
5.93,Movie,Unknown,G - All Ages,Comedy; Horror; Kids; Shounen,Shin-Ei Animation
6.26,OVA,Manga,Rx - Hentai,Hentai,Y.O.U.C
7.03,TV,Light novel,PG-13 - Teens 13 or older,Comedy; Ecchi; Harem; Romance; School,Silver Link.
4.93,Movie,Original,G - All Ages,Adventure; Comedy,
6.31,OVA,Manga,Rx - Hentai,Hentai,
7.29,TV,Light novel,PG-13 - Teens 13 or older,Harem; Comedy; Supernatural; School,Silver Link.
7.15,TV,Unknown,G - All Ages,Action; Mecha; Sci-Fi,Sunrise
0,OVA,Original,None,Music,
5.53,OVA,Visual novel,Rx - Hentai,Hentai; School,
6.14,TV,Unknown,PG - Children,Adventure; Cars; Kids,Nippon Animation
6.22,ONA,Original,PG-13 - Teens 13 or older,Slice of Life; Comedy,Bones
5.25,ONA,Unknown,G - All Ages,Slice of Life,
6.77,TV,Manga,PG - Children,Drama; Fantasy; Magic; Shoujo,Studio Gallop
5.59,OVA,Visual novel,PG-13 - Teens 13 or older,Adventure; Drama; Fantasy,
6.46,OVA,Manga,Rx - Hentai,Hentai,
5.03,Special,Original,R+ - Mild Nudity,Dementia; Ecchi,
5.08,OVA,Manga,R+ - Mild Nudity,Drama; Shounen Ai,J.C.Staff
5.88,Movie,Picture book,PG - Children,Comedy; Kids; Fantasy,TMS Entertainment
8.12,Special,Original,PG-13 - Teens 13 or older,Music; Sports,MAPPA
6.88,OVA,Light novel,R+ - Mild Nudity,Drama; Romance; Sci-Fi; Yaoi,AIC
6.4,ONA,Game,PG - Children,Action; Fantasy; Game,
7.52,OVA,Manga,PG-13 - Teens 13 or older,Sci-Fi; Adventure; Comedy,Madhouse; Studio Deen; Magic Bus
5.43,OVA,Unknown,Rx - Hentai,Hentai,
6.72,OVA,Game,PG-13 - Teens 13 or older,Action; Adventure; Fantasy,Kinema Citrus
0,Movie,Novel,PG-13 - Teens 13 or older,Action; Military; Sci-Fi; Space; Drama; Mecha,
5.31,OVA,Original,Rx - Hentai,Hentai; Magic,Blue Cat
4.87,TV,Digital manga,PG - Children,Slice of Life; Comedy,EMT²
6.91,OVA,Manga,Rx - Hentai,Hentai; Demons,
7.64,TV,Manga,PG-13 - Teens 13 or older,Comedy; Drama; Romance; School; Shoujo; Slice of Life,Gainax; J.C.Staff
6.96,Special,Original,R - 17+ (violence & profanity),Action; Historical; Military; Super Power,A-1 Pictures
7.42,Movie,Manga,PG-13 - Teens 13 or older,Action; Adventure; Fantasy; Shounen,Toei Animation
3.85,Movie,Original,G - All Ages,Dementia,
5.77,Special,Unknown,G - All Ages,Comedy,
6.31,ONA,Original,G - All Ages,Drama; Fantasy,Signal. MD
6.8,TV,Light novel,PG-13 - Teens 13 or older,Action; Comedy; School; Shoujo Ai,Doga Kobo
6.44,Movie,Unknown,PG-13 - Teens 13 or older,Slice of Life; Comedy; Romance; School,Toei Animation
6.46,Special,Game,PG-13 - Teens 13 or older,Music,TROYCA
8.5,OVA,Manga,PG-13 - Teens 13 or older,Comedy; Parody,Bandai Namco Pictures
5.27,Movie,Manga,G - All Ages,Kids,
4.47,Movie,Original,R+ - Mild Nudity,Dementia,
6.46,OVA,Unknown,G - All Ages,Kids; Drama,
7.02,Special,Original,PG-13 - Teens 13 or older,Comedy,Sunrise
7.06,OVA,Original,R - 17+ (violence & profanity),Action; Drama; Sci-Fi; Super Power,Production I.G
7.75,TV,Original,R - 17+ (violence & profanity),Mystery; Psychological; Supernatural,Studio Deen
5.44,TV,Unknown,PG-13 - Teens 13 or older,Action; Mecha; Sci-Fi,
0,Movie,Manga,PG-13 - Teens 13 or older,Action; Comedy; School; Shounen; Super Power,Bones
7.08,TV,Book,PG - Children,Adventure; Kids; Fantasy,OLM
7.42,Movie,Unknown,PG - Children,Adventure; Fantasy; Kids; Sci-Fi; Shounen,
5.39,Movie,Unknown,G - All Ages,Kids; Fantasy,
6.87,TV,Unknown,PG - Children,Magic; Shoujo,Telecom Animation Film
5.5,TV,Original,PG-13 - Teens 13 or older,Comedy,Kachidoki Studio
4.2,Movie,Original,PG - Children,Adventure; Kids,
7.41,TV,Light novel,R - 17+ (violence & profanity),Action; Adventure; Comedy; Romance; Fantasy,Bones
7.32,Movie,Visual novel,PG-13 - Teens 13 or older,Drama; Romance; Fantasy; School,Toei Animation
6.3,OVA,Manga,R+ - Mild Nudity,Comedy; Ecchi; Romance; School,J.C.Staff
7.78,OVA,Unknown,G - All Ages,Comedy; Fantasy; Magic; Shoujo,Toei Animation
6.9,TV,Manga,G - All Ages,Slice of Life; Comedy; Martial Arts; Shounen,Shin-Ei Animation
7.14,TV,Manga,PG-13 - Teens 13 or older,Action; Sci-Fi; Magic; Fantasy; Shounen,J.C.Staff
6.19,Music,Unknown,G - All Ages,Music,
5.99,OVA,Manga,Rx - Hentai,Hentai,
7.01,TV,Manga,R - 17+ (violence & profanity),Action; Horror; Shounen; Supernatural,Xebec
7.75,OVA,Light novel,PG-13 - Teens 13 or older,Action; Adventure; Historical; Magic; Mystery; Sci-Fi,Studio Deen
6.36,Special,Game,PG - Children,Comedy; Fantasy; Kids,OLM
6.93,TV,Unknown,PG - Children,Adventure; Kids,Ajia-Do
5.47,TV,Picture book,G - All Ages,Sci-Fi; Slice of Life; Comedy; Kids; School,Studio Deen
7.56,TV,Visual novel,PG-13 - Teens 13 or older,Slice of Life; Comedy; Romance; School,AIC
5.08,Special,Original,G - All Ages,Action,
6,OVA,Visual novel,Rx - Hentai,Hentai,
7.7,ONA,Manga,PG-13 - Teens 13 or older,Comedy; Historical; Supernatural; Romance,Haoliners Animation League
5.19,Movie,Unknown,G - All Ages,Dementia; Horror,
6.98,TV,Game,G - All Ages,Shounen; Sports; Super Power,OLM
6.57,Movie,Original,G - All Ages,Fantasy; Kids,
7.35,TV,Original,R - 17+ (violence & profanity),Action; Sci-Fi; Super Power,Gonzo
6.7,OVA,Original,Rx - Hentai,Hentai,
6.64,OVA,Visual novel,PG-13 - Teens 13 or older,Drama; Romance; Sci-Fi,
6.21,OVA,Manga,PG-13 - Teens 13 or older,Fantasy; Romance,Tezuka Productions
5.97,ONA,Original,Rx - Hentai,Hentai; Yaoi,Studio 9 MAiami
7.09,Special,Original,PG-13 - Teens 13 or older,Comedy; Sci-Fi; Shounen; Space,
7.04,Movie,Manga,G - All Ages,Adventure; Comedy; Seinen,Shin-Ei Animation
5.86,TV,Original,PG-13 - Teens 13 or older,Action; Comedy; Drama; Fantasy; Mecha; Romance; Sci-Fi,Satelight
6.74,Special,Game,G - All Ages,Comedy,Sunrise
5.58,ONA,Unknown,PG-13 - Teens 13 or older,School; Shounen,Manglobe
8.44,TV,Light novel,R - 17+ (violence & profanity),Mystery; Comedy; Supernatural; Vampire,Shaft
0,Special,Manga,PG-13 - Teens 13 or older,Slice of Life; Fantasy; Seinen,Lerche
7.48,Special,Game,PG-13 - Teens 13 or older,Fantasy,ufotable
5.43,TV,Original,PG - Children,Fantasy; Kids,
7.46,Movie,Manga,PG - Children,Adventure; Comedy; Kids; Fantasy; Mecha; Shounen,
6.18,TV,Manga,G - All Ages,Cars; Sports; Shounen,Kokusai Eigasha
6.44,OVA,Original,Rx - Hentai,Parody; Fantasy; Comedy; Romance; Hentai; Drama; Sci-Fi; Yuri,
7.55,OVA,Original,PG-13 - Teens 13 or older,Sci-Fi; Comedy; Police; Mecha,Sunrise
6.65,Special,Manga,PG-13 - Teens 13 or older,Comedy; School; Shounen; Sports,MAPPA
7.25,TV,Unknown,PG - Children,Action; Adventure; Comedy; Game; Mecha; Sci-Fi; Shounen,Xebec
7.54,OVA,Manga,G - All Ages,Game; Comedy; Supernatural; Shounen,Studio Pierrot
5.95,OVA,Unknown,G - All Ages,Kids; Fantasy,
6.06,TV,Unknown,PG - Children,Action; Kids; Super Power,Toei Animation
7.87,OVA,Original,PG-13 - Teens 13 or older,Military; Sci-Fi; Space; Drama; Mecha,Sunrise
7.64,TV,Light novel,R - 17+ (violence & profanity),Mystery,J.C.Staff
6.39,TV,Unknown,PG - Children,Historical; Sports,
4.39,Special,Manga,PG-13 - Teens 13 or older,Comedy; Parody,
7.36,OVA,Manga,PG-13 - Teens 13 or older,Adventure; Mystery; Comedy; Police; Shounen,TMS Entertainment
6.31,Special,Unknown,G - All Ages,Comedy; School; Shounen,
4.82,ONA,Unknown,G - All Ages,Slice of Life; Comedy,
6.64,OVA,Light novel,R - 17+ (violence & profanity),Action; Sci-Fi; Adventure,Sunrise
6.35,TV,Manga,PG-13 - Teens 13 or older,Action; Adventure; Mystery; Comedy; Seinen,
5.58,OVA,Visual novel,Rx - Hentai,Hentai,
6.45,TV,Unknown,PG - Children,Action; Comedy; Kids; Mecha; Parody; Sci-Fi; Shounen,
6.4,OVA,Manga,R+ - Mild Nudity,Action; Police; Thriller; Drama; Seinen,Pastel
5.9,TV,Original,PG-13 - Teens 13 or older,Historical; Demons; Supernatural; Samurai,ILCA
5.81,TV,4-koma manga,G - All Ages,Slice of Life; Comedy; Seinen,Bridge; Husio Studio
6.78,OVA,Visual novel,Rx - Hentai,Hentai,
6.48,OVA,Visual novel,Rx - Hentai,Hentai,PoRO
6.57,Movie,Manga,PG-13 - Teens 13 or older,Comedy; Sci-Fi; Shounen,Toei Animation
6.23,OVA,Original,PG-13 - Teens 13 or older,Action; Sci-Fi; Adventure; Mecha,AIC
5.18,OVA,Original,PG-13 - Teens 13 or older,Fantasy,Toei Animation
4.5,Special,Unknown,PG - Children,Kids,
5.06,Movie,Original,G - All Ages,Comedy; Parody; Super Power,DLE
7.27,TV,Card game,PG-13 - Teens 13 or older,Comedy; Mystery; Super Power,J.C.Staff; Artland
5.63,TV,Unknown,PG-13 - Teens 13 or older,Slice of Life; Parody; Mecha,DLE
7.67,ONA,Manga,PG-13 - Teens 13 or older,Comedy; Historical; Supernatural; Romance,Haoliners Animation League
6.68,OVA,Unknown,PG-13 - Teens 13 or older,Mystery,
6.63,Music,Original,G - All Ages,Music; Magic; Fantasy; Shoujo,Toei Animation
4.65,Movie,Original,G - All Ages,Psychological,
5.91,Movie,Unknown,PG - Children,Adventure; Kids,
5.39,TV,Unknown,G - All Ages,Slice of Life; Comedy,
4,OVA,Game,None,Action; Military; Adventure; Romance; Fantasy,
6.78,Movie,Unknown,R - 17+ (violence & profanity),Mecha; Military; Sci-Fi; Space,
5.74,OVA,Unknown,PG-13 - Teens 13 or older,Fantasy; Sci-Fi,
4.51,Music,Music,PG-13 - Teens 13 or older,Music,
5.21,Movie,Original,G - All Ages,Comedy; Kids,
7.62,TV,Unknown,PG-13 - Teens 13 or older,Sci-Fi; Adventure; Mecha; Shounen,Toei Animation
6.57,TV,Manga,PG-13 - Teens 13 or older,Military; School; Sports,Gainax
5.38,OVA,Other,PG-13 - Teens 13 or older,Romance; School; Shoujo,
7.61,Special,Manga,G - All Ages,Comedy; Shoujo,
5.17,Movie,Original,G - All Ages,Comedy,
6.86,Special,Original,G - All Ages,Magic,Sunrise
7.54,OVA,Unknown,R+ - Mild Nudity,Action; Historical; Fantasy; Mecha,Studio 4°C
5.86,ONA,Unknown,G - All Ages,Fantasy,
6.74,OVA,Visual novel,Rx - Hentai,Fantasy; Harem; Hentai; Magic; Supernatural,
6.08,TV,Original,PG - Children,Action; Kids; Sports; Comedy,
6.95,TV,Original,PG-13 - Teens 13 or older,Action; Fantasy; Comedy,Shaft
5.5,Movie,Unknown,PG-13 - Teens 13 or older,Dementia; Sci-Fi,
5.26,Movie,Unknown,PG - Children,Comedy; Fantasy; Kids,
7.37,Movie,Manga,PG-13 - Teens 13 or older,Action; Adventure; Super Power; Shounen,Madhouse
5.85,OVA,Manga,R+ - Mild Nudity,Comedy; Ecchi; Parody,Studio Pierrot; Kyoto Animation
5.15,ONA,Original,PG - Children,Comedy; Drama,
6.05,OVA,Unknown,G - All Ages,Adventure; Kids,
5.67,Movie,Original,G - All Ages,Kids; Magic,
6.33,OVA,Manga,Rx - Hentai,Hentai,
6.39,Special,Original,PG-13 - Teens 13 or older,Comedy,Xebec
6.21,OVA,Visual novel,Rx - Hentai,Hentai,
5.27,Music,Music,R+ - Mild Nudity,Dementia; Music,
6.13,Special,Unknown,PG-13 - Teens 13 or older,Action; Mecha,Satelight; C2C
7.44,Movie,Original,PG-13 - Teens 13 or older,Action; Drama; Mecha; Military; Sci-Fi,Xebec
0,Unknown,Light novel,None,Action; Comedy; Magic; Fantasy,
6.21,OVA,Visual novel,Rx - Hentai,Hentai,BreakBottle
6.46,Music,Unknown,PG-13 - Teens 13 or older,Music,
6.04,TV,Unknown,PG - Children,Adventure; Kids,
7.91,Special,4-koma manga,PG-13 - Teens 13 or older,Comedy; Romance; School,Doga Kobo
5.57,TV,Picture book,G - All Ages,Adventure; Kids,Steve N&#039; Steven
5.88,Movie,Card game,G - All Ages,Game,TMS Entertainment
5.61,OVA,Unknown,None,Action; Adventure; Mecha; Sci-Fi,Sunrise
5.47,Movie,Unknown,PG-13 - Teens 13 or older,Action; Mecha; Sci-Fi,
7.19,Special,Manga,PG-13 - Teens 13 or older,Adventure; Fantasy; Game; Shounen,
6.53,Movie,Unknown,G - All Ages,Comedy,
6.32,OVA,Visual novel,Rx - Hentai,Fantasy; Hentai; Romance,
7.46,Movie,Unknown,G - All Ages,Drama; Historical,Mushi Production
5.22,Movie,Unknown,G - All Ages,Kids,
5.69,OVA,Visual novel,R+ - Mild Nudity,Comedy; Romance,
6.13,TV,Unknown,PG - Children,Action; Kids; Adventure; Sports; Comedy,Tatsunoko Production
6.27,OVA,Unknown,G - All Ages,Kids,
8.21,Movie,Manga,G - All Ages,Action; Mystery; Police; Shounen,TMS Entertainment
6.86,TV,Manga,PG-13 - Teens 13 or older,Comedy; School; Shounen; Sports,MAPPA
7.05,Special,Unknown,PG-13 - Teens 13 or older,Comedy,AIC Build
4.61,Movie,Original,PG - Children,Action; Adventure; Comedy; Martial Arts,
6.14,Special,Original,R+ - Mild Nudity,Ecchi; Comedy; Harem; Romance,Imagin; Studio Live
7.36,TV,Manga,PG-13 - Teens 13 or older,Action; Demons; Fantasy; Josei; Magic; Military,Studio Deen
6.12,Special,Unknown,PG-13 - Teens 13 or older,Action; Adventure; Sci-Fi,
4.5,Movie,Other,G - All Ages,Kids,
5.86,Movie,Original,PG - Children,Fantasy,Nexus
6.16,ONA,Unknown,G - All Ages,Cars,Sunrise
5.53,OVA,Game,R+ - Mild Nudity,Fantasy; Supernatural; Historical; Drama,Arms
6.95,TV,Game,PG - Children,Adventure; Comedy; Kids; Fantasy,OLM
